name,file,x,y,z,qw,qx,qy,qz,rotX_deg,rotY_deg,rotZ_deg
"240906_Gr3_EG_UG- TLS042","240906_Gr3_EG_UG-_TLS042.jpg",2648881.7648787033,1177551.1625315344,652.3434057748138,-0.00012199775559498674,-0.5069719112775046,0.8619625626653524,0.0000827983082018374,0.0010908666084918114,-179.9831396950957,-60.92468043935069
"240906_Gr3_EG_UG- TLS043","240906_Gr3_EG_UG-_TLS043.jpg",2648880.0212564133,1177551.980379243,652.3471626392164,-0.00007455481330900396,0.6418451802906225,0.766834242664156,-0.00005706985615093837,0.0004686253595603882,-179.989251174659,79.85909637464482
"240906_Gr3_EG_UG- TLS044","240906_Gr3_EG_UG-_TLS044.jpg",2648879.414900211,1177551.1983300105,652.2978226959918,-0.00007432822680506674,0.4959018999940473,0.868378546520633,5.670288517405917e-7,0.004280213018415708,-179.99263590557746,59.45848093975163
"240906_Gr3_EG_UG- TLS045","240906_Gr3_EG_UG-_TLS045.jpg",2648879.5413068924,1177549.736499881,652.3464356930801,-0.000024409323668778495,0.1887199312706275,0.9820309488742609,-0.00004897462017676626,-0.00498336539525994,-179.9961940478309,21.756180418069796
"240906_Gr3_EG_UG- TLS046","240906_Gr3_EG_UG-_TLS046.jpg",2648881.010980141,1177549.039634302,652.4505988232386,-0.000058692716823347655,0.35235717404307376,0.935865597041243,-0.000052251141274698786,-0.0032336873944646062,-179.99159590557127,41.26311661368755
"240906_Gr3_EG_UG- TLS047","240906_Gr3_EG_UG-_TLS047.jpg",2648884.5453791623,1177552.8621995728,652.3371673055553,-0.00011442725978046361,-0.626548988381129,0.7793820251718191,0.00010442250710839985,0.0011104771959590224,-179.9822831860587,-77.59194015159235
"240906_Gr3_EG_UG- TLS048","240906_Gr3_EG_UG-_TLS048.jpg",2648883.535273503,1177551.589088236,652.4328129639738,0.000012688023378304446,-0.026558005672388772,0.999647273633885,0.000022137303295908684,0.0025744670778385767,179.99861394343344,-3.0436811770376524
"240906_Gr3_EG_UG- TLS049","240906_Gr3_EG_UG-_TLS049.jpg",2648883.6059664204,1177548.9483742374,652.4768624473348,0.00005078724169546048,0.2979335103519409,0.9545866207747232,0.00006532932542540567,0.005412305930048995,179.99221412042309,34.667054078041666
"240906_Gr3_EG_UG- TLS050","240906_Gr3_EG_UG-_TLS050.jpg",2648882.378938449,1177546.578303723,652.6473559870883,-0.000019699473307798674,0.9973611531261904,0.07259974524386993,0.00008268767529546812,-179.99706065845234,0.00928641959110426,-8.32664378572964
"240906_Gr3_EG_UG- TLS051","240906_Gr3_EG_UG-_TLS051.jpg",2648882.383772933,1177546.5817666557,652.6459246029202,0.00003053827049576138,0.9972301289094828,0.07437778452796666,0.00011929501982129572,179.9975270242265,0.013892617447037197,-8.53094402338275
"240906_Gr3_EG_UG- TLS052","240906_Gr3_EG_UG-_TLS052.jpg",2648881.3843556694,1177547.1349190103,652.4090240830661,-0.00010108872919932536,0.8983356030115477,-0.43930980198353026,0.0001789528968122818,-179.99860245923753,0.023510639450870674,52.11970506065658
